index,id,eventType,teamId,playerId,playerName,x,y,min,minAdded,isBlocked,isOnTarget,blockedX,blockedY,goalCrossedY,goalCrossedZ,expectedGoals,expectedGoalsOnTarget,shotType,situation,period,isOwnGoal,firstName,lastName,teamColor,shortName,matchId,onGoalShot_X,onGoalShot_Y,onGoalShot_ZR
23,2473143301,Miss,8650,156008,Jordan Henderson,82.37233181606557,27.446429853464892,79,,0,0,,,37.27875,6.7571034616,0.03194764256477356,,RightFoot,SetPiece,SecondHalf,0,Jordan,Henderson,#d3171e,,3901037,0.671378555449363,0.6772486772486772,0.3788605597869332
25,2473150037,AttemptSaved,8650,950561,Darwin Nunez,84.84999828153444,44.351083867087134,87,,1,1,88.7,42.7553125,34.7625,1.2199999940000001,0.05030509829521179,,RightFoot,FastBreak,SecondHalf,0,Darwin,Nunez,#d3171e,,3901037,0.7982804232804226,0.32275132116402117,1
26,2473154569,Miss,8650,760712,Trent Alexander-Arnold,101.77586062224586,27.53047619,90,3,0,0,,,23.9291719792,1.5153684136,0.5190585255622864,,RightFoot,RegularPlay,SecondHalf,0,Trent,Alexander-Arnold,#d3171e,,3901037,2,0.15047108445007712,0.37534153022898376
27,2473156439,Miss,8650,950561,Darwin Nunez,93.4000015258789,46.102676224587135,90,6,0,0,101.4913793106,32.24625,21.4068789844,0.5329473658000001,0.23268812894821167,,RightFoot,RegularPlay,SecondHalf,0,Darwin,Nunez,#d3171e,,3901037,2,0.042320514917612545,0.3001638748104971
0,2474325055,Miss,8650,242709,Roberto Firmino,82.59757109753443,41.65687411785126,5,,0,0,,,41.483437499999994,0.2696842092,0.0367887020111084,,LeftFoot,RegularPlay,FirstHalf,0,Roberto,Firmino,#d3171e,,3901050,0,0.03603747732242038,0.5051154633148207
1,2474331929,AttemptSaved,8650,950561,Darwin Nunez,88.5999984741211,47.99439383251287,15,,0,1,103.103448276,36.51625,35.3725,1.7850526228,0.03636890649795532,0.1165,LeftFoot,RegularPlay,FirstHalf,0,Darwin,Nunez,#d3171e,,3901050,0.6369047619047613,0.4722361435978836,1
2,2474334633,AttemptSaved,8650,172949,Thiago Alc치ntara,75.27718274953443,29.127382233464893,17,,1,1,88.1779411764,31.941249999999997,36.97375,1.2199999940000001,0.02765527367591858,,RightFoot,RegularPlay,FirstHalf,0,Thiago,Alc치ntara,#d3171e,Thiago,3901050,0.21329365079365015,0.32275132116402117,1
3,2474339545,Goal,8650,950561,Darwin Nunez,95.4473684198,35.677500581741334,22,,0,1,,,30.797499999999996,1.5859999922,0.07006525993347168,0.5513,Header,RegularPlay,FirstHalf,0,Darwin,Nunez,#d3171e,,3901050,1.8472222222222223,0.4195767175132275,1
4,2474341493,AttemptSaved,8650,950561,Darwin Nunez,92,43.650446924087134,23,,0,1,103.2931034484,34.99125,36.2875,1.3034736778000002,0.09893035888671875,0.3977,LeftFoot,RegularPlay,FirstHalf,0,Darwin,Nunez,#d3171e,,3901050,0.39484126984126955,0.34483430629629636,1
5,2474349853,AttemptSaved,8650,292462,Mohamed Salah,90,31.255001163482664,32,,1,1,94.2894736826,32.9325,37.2025,1.2199999940000001,0.09717366099357605,,LeftFoot,RegularPlay,FirstHalf,0,Mohamed,Salah,#d3171e,,3901050,0.15277777777777768,0.32275132116402117,1
6,2474353273,Miss,8650,292462,Mohamed Salah,91.4000015258789,29.631666665,35,,0,0,,,41.772499999999994,0.7127368386,0.10678654909133911,,LeftFoot,RegularPlay,FirstHalf,0,Mohamed,Salah,#d3171e,,3901050,0,0.09169981841106473,0.48633000964940537
7,2474354595,Miss,8650,292462,Mohamed Salah,81.80922502006557,16.362293529343564,36,,0,0,,,42.1771875,5.1842758704000005,0.026135742664337158,,LeftFoot,RegularPlay,FirstHalf,0,Mohamed,Salah,#d3171e,,3901050,0,0.6339925396598768,0.4622616272404172
8,2474356469,AttemptSaved,8650,292462,Mohamed Salah,88.07058659712412,24.349553075912866,38,,0,1,102.9137931036,32.6275,35.525000000000006,1.1814736784,0.030796349048614502,0.1146,LeftFoot,RegularPlay,FirstHalf,0,Mohamed,Salah,#d3171e,,3901050,0.5965608465608451,0.31255917417989415,1
9,2474358107,Post,8650,950561,Darwin Nunez,89.0999984741211,35.601248836517335,39,,0,0,,,37.732,1.3805263090000002,0.06616020202636719,,LeftFoot,RegularPlay,FirstHalf,0,Darwin,Nunez,#d3171e,,3901050,0.012698412698412986,0.3652186002645503,1
10,2474358163,Miss,8650,950561,Darwin Nunez,94,40.46952381,39,,0,0,,,22.387770704599998,0.1797894728,0.07525774836540222,,RightFoot,RegularPlay,FirstHalf,0,Darwin,Nunez,#d3171e,,3901050,2,0.015482769778858978,0.3255188908039723
14,2474380945,Miss,8650,156008,Jordan Henderson,82.93543861206557,32.856249999999996,47,,0,0,,,33.695,3.9764137976,0.04650402069091797,,RightFoot,RegularPlay,SecondHalf,0,Jordan,Henderson,#d3171e,,3901050,1.0519465169056395,0.6772486772486772,0.6437961767321879
15,2474386115,Miss,8650,950561,Darwin Nunez,95.2543889082786,46.24280147501287,56,,0,0,,,41.057857143,3.9764137976,0.11652293801307678,,LeftFoot,RegularPlay,SecondHalf,0,Darwin,Nunez,#d3171e,,3901050,0,0.5634024204561603,0.5355733225273642
16,2474390671,AttemptSaved,8650,242709,Roberto Firmino,94.38596638303929,27.698572069232448,63,,1,1,96.4122807008,28.875238094000004,33.00875,1.2199999940000001,0.05298373103141785,,RightFoot,RegularPlay,SecondHalf,0,Roberto,Firmino,#d3171e,,3901050,1.26223544973545,0.32275132116402117,1
17,2474391251,AttemptSaved,8650,963964,Harvey Elliott,86.9970571851241,19.024713378199998,64,,1,1,89.1,20.5661146528,33.161249999999995,1.2199999940000001,0.019268780946731567,,RightFoot,FromCorner,SecondHalf,0,Harvey,Elliott,#d3171e,,3901050,1.2218915343915355,0.32275132116402117,1
18,2474391491,AttemptSaved,8650,242709,Roberto Firmino,96.4122807008,30.64499883651733,64,,0,1,104.4310344828,33.61875,33.39,1.0979999946,0.08747819066047668,0.0323,Header,FromCorner,SecondHalf,0,Roberto,Firmino,#d3171e,,3901050,1.1613756613756612,0.29047618904761907,1
20,2474394027,Miss,8650,242709,Roberto Firmino,95.4473684198,23.368662959343567,67,,0,0,,,25.418125,2.7685517248,0.09522783756256104,,RightFoot,RegularPlay,SecondHalf,0,Roberto,Firmino,#d3171e,,3901050,2,0.322604526959435,0.440463185492681
22,2474399433,AttemptSaved,8650,933768,Curtis Jones,95.06140203506071,35.525000000000006,75,,1,1,96.4122807008,35.525000000000006,35.448750000000004,1.2199999940000001,0.06424492597579956,,LeftFoot,FromCorner,SecondHalf,0,Curtis,Jones,#d3171e,,3901050,0.6167328042328032,0.32275132116402117,1
23,2474399825,AttemptSaved,8650,242709,Roberto Firmino,101.39654883049172,33.77125058174133,75,,0,1,103.2931034484,34.305,33.8475,0.1219999994,0.37960565090179443,0.4684,RightFoot,FromCorner,SecondHalf,0,Roberto,Firmino,#d3171e,,3901050,1.0403439153439162,0.032275132116402115,1
25,2474408357,AttemptSaved,8650,292462,Mohamed Salah,94.38596638303929,22.45783546798713,84,,0,1,95.8333333322,23.5788535077,32.17,0.160526315,0.11048823595046997,0.8279,LeftFoot,FastBreak,SecondHalf,0,Mohamed,Salah,#d3171e,,3901050,1.4841269841269837,0.042467279100529096,1
28,2474411873,AttemptSaved,8650,156008,Jordan Henderson,85.17206046087588,23.2285350362,88,,1,1,91.1,26.6321875,34.533750000000005,1.2199999940000001,0.05535459518432617,,RightFoot,RegularPlay,SecondHalf,0,Jordan,Henderson,#d3171e,,3901050,0.8587962962962951,0.32275132116402117,1
29,2474416913,AttemptSaved,8650,292462,Mohamed Salah,93.5999984741211,42.63968705892563,90,3,1,1,95.15789473550001,41.772499999999994,34.915000000000006,1.2199999940000001,0.05733504891395569,,LeftFoot,RegularPlay,SecondHalf,0,Mohamed,Salah,#d3171e,,3901050,0.7579365079365064,0.32275132116402117,1
0,2475281709,AttemptSaved,8650,963965,Fabio Carvalho,100.06896841150827,39.545001283464885,9,,0,1,102.25000000019999,37.708,34.1525,0.1219999994,0.37972211837768555,0.2251,RightFoot,RegularPlay,FirstHalf,0,Fabio,Carvalho,#d3171e,,3901057,0.9596560846560838,0.032275132116402115,1
1,2475282835,Miss,8650,242709,Roberto Firmino,97.8596491223,34.07624883651734,10,,0,0,,,39.292857143999996,0.7127368386,0.12133792042732239,,Header,FromCorner,FirstHalf,0,Roberto,Firmino,#d3171e,,3901057,0.00000000000000011102230246251565,0.1346601314203164,0.7141700403316238
3,2475292067,AttemptSaved,8650,292462,Mohamed Salah,96.0263143160607,41.31,20,,1,1,97.3771929818,40.049285714999996,33.92375,1.2199999940000001,0.09906941652297974,,LeftFoot,RegularPlay,FirstHalf,0,Mohamed,Salah,#d3171e,,3901057,1.0201719576719581,0.32275132116402117,1
4,2475293623,Miss,8650,963965,Fabio Carvalho,96.60526021232141,31.40749883651733,23,,0,0,,,27.698571428000005,1.8749473592,0.03271397948265076,,Header,RegularPlay,FirstHalf,0,Fabio,Carvalho,#d3171e,,3901057,2,0.2975432217912003,0.5998639763681837
6,2475297037,AttemptSaved,8650,292462,Mohamed Salah,90.4000015258789,37.35500116348267,30,,0,1,103.2931034484,34.838750000000005,34.07625,0.2439999988,0.04879724979400635,0.0261,LeftFoot,RegularPlay,FirstHalf,0,Mohamed,Salah,#d3171e,,3901057,0.9798280423280419,0.06455026423280423,1
9,2475332059,Miss,8650,963965,Fabio Carvalho,98.5350847743214,39.545001283464885,50,,0,0,101.58620689680001,32.474999999999994,13.6432227568,0.44305262940000006,0.07075008749961853,,Header,RegularPlay,SecondHalf,0,Fabio,Carvalho,#d3171e,,3901057,2,0.021764379700524444,0.1856875454715051
10,2475334117,Miss,8650,963965,Fabio Carvalho,93.80000305175781,45.402039281587136,52,,0,0,,,25.013437500000002,3.4984827616,0.06322968006134033,,RightFoot,SetPiece,SecondHalf,0,Fabio,Carvalho,#d3171e,,3901057,2,0.38930155569496133,0.4206280210035819
13,2475339333,AttemptSaved,8650,963964,Harvey Elliott,94.6754356503214,23.2285350362,57,,0,1,104.1465517242,31.636249999999997,30.568749999999998,1.1365263102,0.05550825595855713,0.2714,RightFoot,RegularPlay,SecondHalf,0,Harvey,Elliott,#d3171e,,3901057,1.9077380952380967,0.30066833603174603,1
15,2475344417,Miss,8650,242709,Roberto Firmino,100.25862069,32.856249999999996,63,,0,0,,,26.2853125,2.7685517248,0.2190437614917755,,Header,FromCorner,SecondHalf,0,Roberto,Firmino,#d3171e,,3901057,2,0.3588676436731885,0.4899744804958078
17,2475348719,AttemptSaved,8650,933768,Curtis Jones,87.53382189112412,35.143750000000004,71,,0,1,104.051724138,34.38125,34.68625,0.2439999988,0.05241584777832031,0.041,RightFoot,RegularPlay,SecondHalf,0,Curtis,Jones,#d3171e,,3901057,0.8184523809523807,0.06455026423280423,1
19,2475358871,AttemptSaved,8650,760712,Trent Alexander-Arnold,98.8245614033,28.202856500767556,85,,0,1,104.4310344828,32.3225,31.865,1.3805263090000002,0.07172217965126038,0.1457,Header,RegularPlay,SecondHalf,0,Trent,Alexander-Arnold,#d3171e,,3901057,1.5648148148148162,0.3652186002645503,1
20,2475358907,Miss,8650,292462,Mohamed Salah,98.5350847743214,21.196688168771782,85,,0,0,,,25.938437500000003,2.2281052522,0.06825873255729675,,RightFoot,RegularPlay,SecondHalf,0,Mohamed,Salah,#d3171e,,3901057,2,0.27638627774702507,0.46889173159669767
22,2475364277,Miss,8650,209405,Virgil van Dijk,100.44827296849174,39.713093956535104,90,0,0,0,,,25.2446875,0.7127368386,0.07657012343406677,,LeftFoot,SetPiece,SecondHalf,0,Virgil,van Dijk,#d3171e,,3901057,2,0.08140621349609165,0.43173787343398645
23,2475366039,AttemptSaved,8650,209405,Virgil van Dijk,97.8596491223,34.99124941825867,90,2,0,1,104.81034482759999,34.99125,33.466249999999995,0.28252631440000003,0.16782146692276,0.0492,Header,FromCorner,SecondHalf,0,Virgil,van Dijk,#d3171e,,3901057,1.141203703703705,0.07474241121693122,1
24,2475368135,AttemptSaved,8650,292462,Mohamed Salah,98.5350847743214,36.592501163482666,90,5,0,1,104.81034482759999,35.3725,34.7625,2.1125263054,0.13340941071510315,0.2423,Header,ThrowInSetPiece,SecondHalf,0,Mohamed,Salah,#d3171e,,3901057,0.7982804232804226,0.5588693929629629,1
5,2477685515,AttemptSaved,8650,292462,Mohamed Salah,96.3157909450393,37.744,29,,1,1,97.8596491223,37.431250000000006,34,1.2199999940000001,0.07019814848899841,,LeftFoot,RegularPlay,FirstHalf,0,Mohamed,Salah,#d3171e,,4010129,1,0.32275132116402117,1
6,2477687413,Miss,8650,760712,Trent Alexander-Arnold,92.69999694824219,19.164841301343564,34,,0,0,96.605263157,29.043333332,43.720509549300004,0.9824210478000001,0.01967918872833252,,RightFoot,RegularPlay,FirstHalf,0,Trent,Alexander-Arnold,#d3171e,,4010129,-0.0000000000000002220446049250313,0.10106682605653594,0.38886850332575484
7,2477687753,Miss,8650,357880,Andrew Robertson,101.49138220450827,45.261908685725736,34,,0,0,,,38.452380954,1.60526315,0.07213962078094482,,LeftFoot,RegularPlay,FirstHalf,0,Andrew,Robertson,#d3171e,,4010129,0,0.36054038649991055,0.8489839569105302
9,2477689929,AttemptSaved,8650,963964,Harvey Elliott,81.35873786479999,46.032613599374265,41,,0,1,102.72413793119999,35.525000000000006,31.559999999999995,0.0834736838,0.024622172117233276,0.3134,LeftFoot,RegularPlay,FirstHalf,0,Harvey,Elliott,#d3171e,,4010129,1.6455026455026467,0.02208298513227513,1
10,2477690397,Goal,8650,292462,Mohamed Salah,89.80000305175781,39.04071364576755,42,,0,1,,,32.24625,0.8539999958000001,0.10095146298408508,0.5254,LeftFoot,RegularPlay,FirstHalf,0,Mohamed,Salah,#d3171e,,4010129,1.4639550264550256,0.22592592481481483,1
11,2477691277,Post,8650,950561,Darwin Nunez,100.82758476024587,38.03214157653511,44,,0,0,,,37.708,0.8154736802,0.5662429332733154,,LeftFoot,RegularPlay,FirstHalf,0,Darwin,Nunez,#d3171e,,4010129,0.019047619047619535,0.2157337778306878,1
12,2477692137,Miss,8650,209405,Virgil van Dijk,96.70175732977859,32.62750058174133,45,2,0,0,103.9568965518,57.24284359559999,65.24511848179999,1.0723157842,0.09285634756088257,,Header,FromCorner,FirstHalf,0,Virgil,van Dijk,#d3171e,,4010129,0,0.034319466089546585,0.1209788979421479
13,2477692183,Miss,8650,209405,Virgil van Dijk,96.9912265970607,31.7125,45,2,0,0,,,24.955625,0.8925263114,0.09737661480903625,,Header,FromCorner,FirstHalf,0,Virgil,van Dijk,#d3171e,,4010129,2,0.09868302800359337,0.4179393269297214
14,2477694391,Goal,8650,950561,Darwin Nunez,97.0877163528214,35.143750000000004,49,,0,1,,,30.72125,0.40452631380000004,0.09662744402885437,0.458,Header,FromCorner,SecondHalf,0,Darwin,Nunez,#d3171e,,4010129,1.8673941798941804,0.10701754333333334,1
15,2477695147,Goal,8650,963964,Harvey Elliott,98.05262863382141,23.018344487843564,52,,0,1,,,31.78875,2.1959999892,0.32333141565322876,0.3569,RightFoot,RegularPlay,SecondHalf,0,Harvey,Elliott,#d3171e,,4010129,1.5849867724867723,0.5809523780952381,1
16,2477697263,Miss,8650,209405,Virgil van Dijk,96.70175732977859,34.22874941825867,58,,0,0,,,42.061562499999994,2.509,0.07597380876541138,,Header,FromCorner,SecondHalf,0,Virgil,van Dijk,#d3171e,,4010129,0,0.31122998798309903,0.46889173159669767
18,2477699795,Miss,8650,292462,Mohamed Salah,87.53382189112412,23.9291719792,66,,0,0,,,41.888125,3.0118620704000003,0.05826178193092346,,LeftFoot,RegularPlay,SecondHalf,0,Mohamed,Salah,#d3171e,,4010129,0,0.38182230509785275,0.47920133111480856
21,2477702959,AttemptSaved,8650,1310118,Stefan Bajcetic,75.27718274953443,38.70452509346489,75,,0,1,103.6724137932,33.61875,34,0.160526315,0.02403503656387329,0.0199,RightFoot,RegularPlay,SecondHalf,0,Stefan,Bajcetic,#d3171e,,4010129,1,0.042467279100529096,1
0,2479056365,Miss,8650,292462,Mohamed Salah,103.95689799875413,48.554905525087136,1,,0,0,104.3362068966,36.5925,1.1806635078,0.7127368386,0.031022668,,LeftFoot,RegularPlay,FirstHalf,0,Mohamed,Salah,#d3171e,,3901069,2,0.021716978914835545,0.11517600305229735
2,2479058799,Miss,8650,209405,Virgil van Dijk,95.4473684198,37.659999418258664,6,,0,0,,,26.942142857,3.1335172432,0.03207704424858093,,Header,FromCorner,FirstHalf,0,Virgil,van Dijk,#d3171e,,3901069,2,0.44397572516862716,0.5355733225273642
4,2479061529,AttemptSaved,8650,242709,Roberto Firmino,101.30172269124587,41.77249955892563,13,,0,1,102.72413793119999,40.049285714999996,35.3725,0.8154736802,0.0919121503829956,0.201,RightFoot,RegularPlay,FirstHalf,0,Roberto,Firmino,#d3171e,,3901069,0.6369047619047613,0.2157337778306878,1
5,2479061769,Goal,8650,292462,Mohamed Salah,100.35344682924587,30.32799981689453,14,,0,1,,,32.856249999999996,0.4879999976,0.3546024560928345,0.1724,LeftFoot,FromCorner,FirstHalf,0,Mohamed,Salah,#d3171e,,3901069,1.3025793650793662,0.12910052846560846,1
11,2479076579,AttemptSaved,8650,292462,Mohamed Salah,85.38676306712412,36.2875,39,,0,1,101.206896552,34.1525,36.97375,0.6934736808,0.14856818318367004,0.2182,LeftFoot,RegularPlay,FirstHalf,0,Mohamed,Salah,#d3171e,,3901069,0.21329365079365015,0.18345864571428572,1
12,2479077495,Miss,8650,963964,Harvey Elliott,85.17206046087588,18.88458545505643,41,,0,0,,,39.797142858,4.940965524800001,0.02945035696029663,,LeftFoot,FromCorner,FirstHalf,0,Harvey,Elliott,#d3171e,,3901069,0.20539673618527488,0.6772486772486772,0.518117357255518
15,2479095871,Miss,8650,292462,Mohamed Salah,84.51213935933113,26.4009375,58,,0,0,,,49.0453503161,6.270482770400001,0.04430067539215088,,LeftFoot,RegularPlay,SecondHalf,0,Mohamed,Salah,#d3171e,,3901069,-0.0000000000000002220446049250313,0.4167721348229407,0.25124041119567886
18,2479096793,Miss,8650,950561,Darwin Nunez,77.64222957426887,18.88458545505643,60,,0,0,,,45.2619108239,0.0898947364,0.0287570059299469,,RightFoot,RegularPlay,SecondHalf,0,Darwin,Nunez,#d3171e,,3901069,0,0.00798219217019776,0.33564463962705976
19,2479097291,AttemptSaved,8650,933768,Curtis Jones,90.69999694824219,27.194284431535113,61,,1,1,92.4,28.454999999,36.2875,1.2199999940000001,0.048449695110321045,,LeftFoot,RegularPlay,SecondHalf,0,Curtis,Jones,#d3171e,,3901069,0.39484126984126955,0.32275132116402117,1
20,2479097333,AttemptSaved,8650,357880,Andrew Robertson,91.5,46.24280147501287,61,,0,1,102.629310345,36.05875,35.60125,1.1365263102,0.057951420545578,0.0708,LeftFoot,RegularPlay,SecondHalf,0,Andrew,Robertson,#d3171e,,3901069,0.5763888888888888,0.30066833603174603,1
22,2479100431,AttemptSaved,8650,950561,Darwin Nunez,94.38596638303929,41.425625441074374,67,,0,1,98.0526315785,38.536428573,32.856249999999996,0.28252631440000003,0.2118552327156067,0.4171,RightFoot,RegularPlay,SecondHalf,0,Darwin,Nunez,#d3171e,,3901069,1.3025793650793662,0.07474241121693122,1
23,2479101253,AttemptSaved,8650,292462,Mohamed Salah,88.39264869687588,21.196688168771782,68,,1,1,92.3,23.718980896300003,34.915000000000006,1.2199999940000001,0.027762144804000854,,LeftFoot,RegularPlay,SecondHalf,0,Mohamed,Salah,#d3171e,,3901069,0.7579365079365064,0.32275132116402117,1
24,2479101639,Miss,8650,950561,Darwin Nunez,96.50877045656071,31.026248836517333,69,,0,0,103.6724137932,42.7553125,51.147261145099996,0.0898947364,0.08577913045883179,,Header,FromCorner,SecondHalf,0,Darwin,Nunez,#d3171e,,3901069,0,0.005242512821103697,0.22044336806990156
25,2479101663,AttemptSaved,8650,156008,Jordan Henderson,103.76723848549173,43.79057217451287,69,,0,1,104.71551724140001,38.032142859000004,37.2025,0.0385263156,0.0641736090183258,0.2053,LeftFoot,FromCorner,SecondHalf,0,Jordan,Henderson,#d3171e,,3901069,0.15277777777777768,0.010192146984126984,1
26,2479102813,AttemptSaved,8650,292462,Mohamed Salah,94.28947662727859,31.559999418258663,71,,1,1,96.0263157884,31.941249999999997,33.92375,1.2199999940000001,0.08906334638595581,,LeftFoot,RegularPlay,SecondHalf,0,Mohamed,Salah,#d3171e,,3901069,1.0201719576719581,0.32275132116402117,1
27,2479107285,AttemptSaved,8650,950561,Darwin Nunez,83.6111650488,46.66318257172574,79,,0,1,102.629310345,36.5925,31.941249999999997,1.7079999916000002,0.04092216491699219,0.2699,RightFoot,RegularPlay,SecondHalf,0,Darwin,Nunez,#d3171e,,3901069,1.544642857142858,0.45185184962962965,1
29,2479109183,AttemptSaved,8650,242709,Roberto Firmino,91.80000305175781,28.623094595767558,82,,0,1,102.9137931036,32.6275,36.2875,0.20547368320000003,0.055479198694229126,0.2887,LeftFoot,RegularPlay,SecondHalf,0,Roberto,Firmino,#d3171e,,3901069,0.39484126984126955,0.05435811724867726,1
30,2479110657,AttemptSaved,8650,292462,Mohamed Salah,94,50.026242036300005,86,,0,1,102.3448275864,38.78857143,34.1525,0.0834736838,0.09166452288627625,0.0273,LeftFoot,RegularPlay,SecondHalf,0,Mohamed,Salah,#d3171e,,3901069,0.9596560846560838,0.02208298513227513,1
31,2479110981,AttemptSaved,8650,933768,Curtis Jones,90.5999984741211,48.2746496788,87,,1,1,96.2192982446,42.7553125,33.695,1.2199999940000001,0.015891194343566895,,LeftFoot,FromCorner,SecondHalf,0,Curtis,Jones,#d3171e,,3901069,1.0806878306878307,0.32275132116402117,1
32,2479111609,Miss,8650,568571,Joseph Gomez,95.4473684198,30.280000091552733,88,,0,0,96.9912280694,8.6581990572,0.655924171,0.1797894728,0.045145630836486816,,Header,FromCorner,SecondHalf,0,Joseph,Gomez,#d3171e,,3901069,2,0.005391946495144229,0.11336346580379532
33,2479111709,AttemptSaved,8650,242709,Roberto Firmino,96.8947368413,30.95,88,,0,1,103.8620689656,34.305,34.38125,0.44947368200000004,0.11500674486160278,0.0332,Header,RegularPlay,SecondHalf,0,Roberto,Firmino,#d3171e,,3901069,0.8991402116402113,0.11890838148148149,1
35,2479114965,Miss,8650,156008,Jordan Henderson,77.9800970888,47.2236942643,90,5,0,0,,,29.967857141,5.5492413888000005,0.02915099263191223,,RightFoot,RegularPlay,SecondHalf,0,Jordan,Henderson,#d3171e,,3901069,1.4920967077134066,0.6772486772486772,0.46132431816118724
